PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19
3.2971749145409706,3.6950544586768217,-0.29036589940768953,0.48014931768543434,-0.3236302375205426,-1.6798335411251955,0.3279802336985415,-0.03872543972861741,1.0981711999160042,0.2591052526469778,-0.8594885222165509,-0.35087430523645935,-1.1454192087695663,-1.0830940559363607,-0.9392181111576401,0.3046023493920686,-1.2584529290756288,0.6104862914944065,-1.4557498881343098
-1.8721377291534027,-2.1305366252394005,2.3443508100103805,-1.7399365722976055,-1.0307936043796138,-0.2381742375545111,1.0461799381903372,-0.1396071497675396,1.0024009997587933,-0.48049067763378284,1.760425273968722,-0.5042557716050678,0.2336785637123161,-1.1173082415134776,-0.3481737805098035,0.20926304407943888,-0.02978203247234219,-0.33142233619592054,-0.1701049822878451
0.12950199265159726,-2.182110676929205,1.1770812423534323,-0.6431871549452891,-0.39902055570500333,-1.7547513402660297,-0.8805996384039312,-0.16017476057883479,-0.8886875072461511,-0.03592210925597869,-0.9808897980452028,-0.2420890430502157,0.7342830038149517,0.10226372804947664,0.15046819080905727,0.31839251153749293,0.7683358530388235,0.027967019573593196,0.5967242876238854
2.098899997703181,1.699277060068115,1.425993136370781,-1.027987311971669,2.5580957701055276,0.2702434178993322,3.0841259322061667,0.003750621579966399,-2.256414638740132,-1.592790924504328,3.326950066114729,9.707978202623119,1.8906733324068155,1.9117591593664929,1.252845131027698,1.1940737916691804,1.7574275674649824,3.2737650171525963,-1.1796455615337937
-0.053649416704143166,2.154837584393684,-0.506160388734451,1.6438469584599151,-0.18235624844577508,-1.9322054172285392,-0.5596388980671462,0.22745010258775744,0.8656351896963391,-0.35508750062386785,0.6210632893245447,-0.3569464499576719,0.5894854184898792,0.11290904747439277,-0.9832270520167588,-1.092476387110954,0.47781115145396086,0.23507973287058873,-0.077988199649725
-0.13291215422830335,1.6339200230101087,-2.3922586963202117,0.9667145769095342,-0.04217041828092392,0.624638511859967,-1.8486060114907175,-0.30551727531832734,-0.6000720085160274,1.2743068394013497,0.41992889332793265,0.034959749627522865,-0.6215550674698479,0.7875562453048133,0.3105871060068271,0.1544476683570285,0.22583150301013027,-0.37795830745420106,0.19065654304587
-1.147671982907477,2.3123349303291123,0.8428407396607839,-0.635024364397928,-1.5362220193467273,-1.2109833164378268,-0.7482499082911555,-0.1738335648532396,0.4715751369360218,-0.2987357109076102,-1.3128164079947826,1.2826584390727238,-0.6647903227555053,0.776880574249198,0.2933346014450623,-0.3235745499463,0.3527625141071533,0.08572288282969831,0.39182439001825
-0.8475849564249038,-3.152734538214417,0.5526976371133219,0.39077470193327896,-2.3738707452081447,-1.2623297031119123,0.6152174457902307,0.09249658670583591,0.4618633219455641,-0.6137383005218505,-0.6422223251032156,0.377060878082177,0.37012076949731754,0.7459038493090316,0.3519754579030704,-0.4117019604085149,0.4753012111592129,0.13901036567473454,0.10785286539490616
-2.6010924571495893,1.6050668630858531,0.5545148047635002,-0.5744373961192341,0.9664410075102584,0.7076805122504778,-0.7854890789450063,-0.29891988903130684,-0.7724665729277479,0.5098845549352661,-0.47442984966641044,0.3276162506082145,0.7478811055748668,0.12110836258565674,-0.25174751929709815,0.4385317418602161,0.01719402639752682,0.028365019106031078,-0.2172031809705675
-1.9544743768460526,-1.381152775766083,-0.01420734027515532,-0.8395875896222033,1.3477573814703423,0.24582045344249756,0.11376659629455825,-0.2599745482520057,-1.0083035285909987,0.616707001018642,-0.21773667319581877,0.13486453818912875,1.1280400196411025,-0.21468965299247383,0.16997284080987413,0.19562292237226583,0.16025056136369098,-0.7598064753007578,0.10061706881540343
5.063979274103856,-0.12063258932656731,-1.841788476638577,0.39853866129669885,1.0806153645998369,-1.5476288491949246,1.4715881568067006,0.22706469894081585,0.05181793532673492,0.002385447896090117,1.2752441063656144,0.1255243296497146,-0.11942714575785215,1.0077449737826165,0.3481747923122982,-0.07410066167672713,-0.6827153137191777,0.6801870293246653,-1.3252022656680107
-1.1094943876469643,-3.6100458255532106,-0.46982917900923254,1.5746923835820796,-1.3603975060398394,-0.09096152441350441,0.09560024526383391,-0.5170451172979746,-0.907469058241363,1.678360300571268,0.022602317560412217,0.3125928208607981,-0.6236820981793336,-0.030377168120122235,0.9084218569212846,-0.4846076269535171,0.7708035775870152,0.5588952338979706,0.17868997224826885
0.5907105710328326,-1.9817582433845748,-1.5662334977045307,0.48400494128904376,-0.27520397951591363,-1.294922417056772,-0.5973725741694579,-0.049629246663161854,-0.45612301093834107,-0.5584719060512612,-0.574093694982408,1.0334479303162913,-1.096408980373007,-0.9878602617942495,0.26759473418505764,-0.08588110827417038,0.7014874964429881,0.03276855838845773,-0.23800449403196441
-1.7612080695093828,0.03493656953914119,-0.00715581092381878,0.20934010575417772,0.2956077721690371,-0.5275830319271837,-1.2465663279843016,0.13863130432383317,0.632655373333281,-0.33318743420469804,-0.46144403415469004,-0.3430028677352063,1.8804680596715322,-0.15967430844005037,0.3597629085817544,-0.5566745773721348,0.7108680459498643,0.2726153255839492,0.151457754917877
-1.3393874164535047,2.8233411860565165,0.9653222520646527,2.006619758160149,-1.5868835071082823,1.7799591163876631,-1.282524728797979,0.11804401120950167,-0.6658818385462281,-1.7351387083817518,0.663173059628282,0.08827833153194115,-0.04030491490006361,-0.5587097622076256,1.6103440337934365,-0.7137271025804576,0.41490217701458104,-0.1748006357797905,0.5549983474804677
2.9716096471331612,-0.46447649915919575,-0.855289378146461,0.5901323061704518,-0.16591702616121393,-0.9764843042611908,-1.6801007701404151,0.14467247696243377,-1.8531150561380532,-1.2709656158561822,0.7431204822997007,-0.1071273749127646,-0.33176027295661176,0.9975062063937058,-1.4288770781925455,0.13555057831057837,0.7015703141876484,0.1506202014954577,0.35562115986335974
-2.9263730029007062,0.4850288322813617,-1.2591043791080823,1.2968223511653207,-1.0193865637927895,0.7459383050723215,0.5549726756252755,0.19662755208307664,0.1300352125439251,-1.1799324640838145,0.44964110405144925,-0.7510796190535927,-0.3973884784010761,-0.19253614080987816,-0.9105219784057922,0.31393586115892047,-0.023214730918275982,0.07325668989097259,-0.19789400225673148
0.9923941981035562,2.363680256086844,-1.4933694936147253,0.5392698590563244,0.06179104525520377,-0.39383288239295355,-0.35178491256866157,-0.3204698095432272,-0.5898812955621288,1.6493571997936936,1.116903750353978,0.9972022013251085,0.46904114932596647,-0.33432101760185884,0.6868685873638481,-0.7582225671113282,-0.14908889136654302,-0.5137951755679119,-0.058156651042493894
-2.740688084245514,-1.3199089795366283,1.5159521437603913,-1.9078794521364468,0.38765083123433375,-0.9678818142748938,-0.1617123453065937,-0.23182901567490288,1.1331648417778322,-0.1783145195951904,1.1619105382737034,0.38482132123367124,-0.8248718395178686,-0.25968143291763035,-0.166282371899133,0.33294841767737365,-0.2157009108102725,-0.05162840830116185,-0.10950692631074313
-1.9597269590912312,-1.1545579892107243,-1.6374589258114776,0.1581912324502174,-1.4847681265905923,0.7411624769164469,1.3199669462969401,-0.08047483792516258,1.668887343938571,0.5522356349008755,-0.5540624310073492,0.3479543694196774,0.4043323896551365,0.23215782748950461,1.2985400183767117,-0.21208128694052672,0.11927915073371131,0.6749614857196928,0.4091413053694386
3.459634501407792,-0.7060138288576305,1.1528067856528394,2.643296305551641,-1.195295527369991,-0.15560152484751452,-0.29314394781615066,0.378928416605066,0.1582893236705398,-2.2520107538015672,0.1972182583324033,0.38229417732962817,-1.5383598993380938,0.7349673803398026,-0.07288830624245618,0.8054255982842566,0.6697396121986987,0.03044987661881833,1.6951690672739042
3.197328669310053,1.6695087914403535,0.2876282299239409,-2.2139137782004816,0.8622167025950523,1.375288909854246,-0.5795942538070075,-0.38518138129858903,-1.4618130203820032,0.09941705178914022,-0.5393062620527639,-0.985967909636097,0.5491322465573969,0.004474947595809509,0.9310572392320376,1.8848454576184686,1.6024844201201711,0.6970756599331935,-1.282941847947353
-3.0919196742061423,-1.2622762203252782,-0.21088555865562586,0.23735247535451962,0.8109529432541124,-1.455213903045522,1.4827588737178152,-0.306060324068251,-0.5728441852288321,0.5853452828200775,-0.08791705427038182,-0.3095413107601936,-0.9219010523734671,-0.21567485442713502,0.29446750647180975,-0.09489696204899996,0.11485315765393139,0.2913453311487707,0.18649762007206283
-2.553676205471388,-0.5177321971297458,-0.7576188404856604,0.03261372856811654,-0.3237945374973655,-0.030554204026295197,-2.2912694116658865,0.20950550380576868,-0.21166201124882503,-1.1977880768007512,-0.5603157134709703,-0.14774990433251387,1.598422028251099,-0.12294264639610292,0.0016206593583718155,-0.36047627725373393,0.4667657431742794,0.2901274886952383,0.0005042703666246574
-2.976568155703672,-0.9824735271054095,0.16103249001386466,0.5203622293556603,0.6793892913248066,-0.6862654542751326,-0.3943769952376416,-0.2423117259654914,-1.7199571613420126,-0.035901240377580385,0.24349812589186373,0.10678806078049292,-0.2684467856207709,-0.3937153604579873,-0.33748266291537604,-0.37254733924663397,0.5282918869597951,-0.30516628905189463,-0.1071051860002465
4.569067352263021,-2.2140875890131486,-1.1813954358572767,-2.264473837456038,-1.1674920077469937,1.9057549833873715,1.3245068723784852,-0.31474137645056555,-0.5982156151163258,-0.14937035139011637,-1.5817328607882943,0.29057149393591053,-1.1935823726681838,-1.2851079114036124,-0.23451306724251222,-2.0279017526810947,-0.883378600766893,0.670998646629992,1.2986674956930084
-1.0566996503266262,-3.178651057322502,3.823601491065889,-0.5027048634716507,0.4018099212843985,-0.8571719544193555,-2.0942611426730715,-0.39989189167630435,0.08739073930017396,0.04606711694027727,0.7663290589571863,0.31384970081020075,-0.5542418247168364,-0.6043284348831226,2.0196774404438096,-0.34993381143869107,-0.053858169985142146,0.26377909959461043,0.18143422178493826
-2.8932996561288444,-1.0927842786035071,0.282884003984596,-0.5015333046439878,0.33643088839552615,-1.391103683998304,0.8882839704905274,0.07355114934597305,0.38701221413555853,-0.7066010302915584,-1.0012919772175886,-0.41298706815374275,-0.06845189539519046,0.680750612031865,-0.44451204461983324,0.4391156504626619,-0.39505390633767357,0.1934654053224826,-0.15353130002040138
0.20274486876693243,4.691199253112231,0.9704361403487207,-0.17063365821116427,0.20264221016942788,-0.7070017027121196,0.37415849927920375,-0.14585938329541978,-1.7081055153938534,-0.3549330484222772,1.5454154421234043,0.5105898330004249,-0.2619558624791208,1.0681469528683352,-1.1250210592698027,-1.5027000326921238,0.10827765443326393,-0.521023772553521,-0.2446644849942108
0.6775792081708583,0.08799209494305911,-2.380723066271173,-0.05778565481915663,-1.383270151228075,2.310475480463889,-0.49167840691118037,-0.11580540267814678,0.6063360608611345,0.8217860926028655,-0.14834726268855095,-0.47012082496335167,0.49461651845845334,0.852288785078738,0.4037353849905825,0.09124113851885628,0.13055320319680835,-0.902657159010953,0.06025491440559313
5.252171942906672,0.21393209392502557,-0.6665615918423125,0.008436333818751121,0.5217393559001696,-0.7856911333639854,-0.8486067975549679,-0.016267832432452663,-2.352087321604966,-0.1379242617576033,1.657921275620353,-0.27061676794257755,0.7255010147503084,0.7856862020746782,-0.16412386655129,1.2646992110729955,1.2916501896174506,-1.0892389193218115,-1.7862164424675644
-2.3095177741240307,-1.7800436570504785,0.9077474840952684,0.04203778689689167,-0.8652647995738344,0.3632217729660043,1.0643378043815832,-0.08465072787580176,-0.3451245983737355,-0.1362715128433057,-0.23022866326018468,-0.23771959624343372,0.7837605655716078,0.3177492303560296,-0.6456380205734776,0.09855576865854011,-0.04466327196053417,-0.11690866026416692,0.2849436700707319
6.457944387318474,-1.3854530266165186,0.8122384672610289,0.4416271390797551,0.9875696591491129,2.519198941564742,1.0880783531030391,-0.14973057933445594,1.28740577978666,-0.25775974170964944,-2.0723753388194712,1.3751610487726083,-1.1591639926738888,-1.864209730326557,0.1963845315887332,-0.9434333614541717,-0.3987738203231064,0.5957900786104044,0.3654802356022476
-0.9194816786737472,2.7106728091707004,-0.14251481535725788,-1.5115647983558897,0.8397021926886218,0.6448873330212951,0.8641596352472727,-0.4270593313523038,-0.14801646811688665,1.111153299287679,-0.3001557819981137,1.6239735991252873,0.2856330676108548,-0.3918549564517322,0.3884656757271876,-0.8348727928746265,0.017255122946512828,-1.5246637806798529,-0.15044084977150174
6.913687503349207,0.6899981488751373,0.2795243706187047,0.5315462962892525,1.1592756950948486,-0.36704629068012995,-0.1398567377525215,0.22269384394329733,-0.3607737119365322,-1.9153639338488258,-0.1534930733447633,0.2154709039304023,-0.9877467484687277,-1.7225804538607774,-0.3353620180909581,-0.4414163725720867,0.8136385380076144,-1.7523378022877647,0.7386955942114751
4.23490690285084,-1.6349062686453253,0.9521613634815502,0.38508472202065763,-0.784953892980622,1.3495448926891662,-0.18213230628936794,0.16996714263268559,-0.8947523372129518,-1.294490947966361,0.16095590026231285,-0.3473315002471579,0.44947520459277285,0.8110367541862757,1.0701265543773015,0.7215761696688509,0.1068873800392739,-1.5384805348059825,0.6221414199716595
-2.280249419439312,-2.588529299937707,-0.528816534193927,0.12790728349346456,-0.046444834175160495,1.6424857933798882,0.8696982842793789,-0.3367859898791191,-0.27863349831889694,1.2549321975016412,-0.2637155880328508,0.139984056506551,0.8445239491916956,-0.1533961090317091,-0.11035793263914233,-0.014997207549538413,-0.11886274199400317,-0.5393919607387765,0.08147803500032735
-0.824905179444669,1.6381355100973167,-0.9029830473911336,0.7816561621162395,-0.48140538600929006,-1.1705325982063617,-0.3231836381707869,-0.36124738170618265,0.14041542591836206,1.4188402770513884,-0.24448907522138727,-0.14741152032229024,-0.8528838497814182,-0.036744767937207885,0.7015205953997136,0.5636548649071323,-0.2194551435552621,0.5040915371222287,0.15880794230754802
4.738819626078354,-1.4096520091835816,0.8744208874937917,3.1251893117814458,1.0227818728378946,0.9663643280896319,0.08120800741038185,0.016962644797014217,0.0396340660223737,0.4952304313277004,0.7902852401433152,0.44752499624695286,0.8805490896988997,-1.396443501088149,0.028753663203166756,-0.8816130215971589,-0.013556828054655433,-0.7707597047247787,0.5933390337524709
-0.8436297700933395,2.3738947272479227,0.1925833975667771,-0.9772316100808858,0.9120178866793823,0.26241891445463866,-0.3354326600600065,-0.03651099598610947,-1.0248326130021719,0.33627054849150395,0.8357779009955718,-0.21135486402254874,2.225496872205628,-0.007776656813369982,-0.38843426315191215,-0.6438327857057401,-0.5717364338838921,-1.6233770394599527,0.008130945053843801
1.0152207863031117,2.121783080146322,1.0289077990131439,0.09656993482809585,-2.726736671333601,0.559573593265066,-0.9908024503287909,-0.30947132820323403,0.26422906915022615,0.6060037329524003,-1.296135911842439,0.6485596741228838,0.08704988794632532,-0.47898491915424446,-1.1159269955049174,0.18795346882015287,-0.11481522166813185,-0.6410891884701394,-0.11173160290859153
0.17312269248742967,1.0846426746788318,-1.3998415671957223,2.0509950057976383,-1.8848391676807437,0.7130020591422158,-1.2531180721031316,-0.08338809067265823,-0.1662058683207203,0.8185451791751349,0.6767620788106424,-0.6716308952190563,0.23468717745155424,0.17497699048906498,-0.6168639832693383,0.7551569730972206,-0.3246943072169846,-0.05089404109545675,-0.1403283279647139
3.1444727799902226,-0.7848836191214782,-0.7987967582001578,-0.903742524238898,-0.22319753791158467,-0.29566377443302844,-1.2937043091162725,0.15252165517605318,-0.6981552569191899,-1.3589646120662515,-0.5563475454731169,-0.32475946682255874,-0.4578327141449148,1.8736653360775517,-0.3433467814243783,1.4830068435568446,0.8448722493125294,-0.17215124093943626,-0.06707508111185116
-2.579176285071948,-1.4894071524347834,1.0100594313173552,0.5334798075573587,1.2365456269351838,-0.29296398462386275,0.413226160909138,0.22701381396582762,0.27074786321499655,-1.5462148799169904,-0.9490415070493458,-0.06981617216314782,-0.09283025616987516,0.07012559134511304,1.0643644861278694,0.2663747657274461,-0.9807034282759876,-0.6635010924232151,0.26745618856994496
-3.778632570794841,0.006619619590992954,-1.4656444099236192,-0.15725013126581577,1.4458781413602249,1.6306489248405949,-1.1461086934144573,-0.163321807530952,-0.06526827057181725,0.18089482705519833,-0.8144306573053605,0.06629925711045585,0.1964631121481539,0.5321261532919044,-0.40133851541906934,0.30848103985989217,0.0074688624022968865,0.6125402856516245,-0.06527260194967023
3.967364745477638,1.0961312827330678,1.9446040727202567,0.46967928788370533,0.885693265510811,2.7261246256788096,-0.9583129012559111,-0.30152395484230365,2.6648421443750494,1.436898960426455,1.6699089126254885,-0.6330004626068155,-0.3651289316067279,-0.09972478827986787,0.3240906034077938,1.4397321391233373,-0.5476902140397633,0.7111997475534801,2.900168287358382
0.9484215557166362,1.3163745593234664,-1.0429564982203616,-1.0501951938852445,-0.20640068259826996,0.9417620607441218,-1.9009404901203475,-0.17710983772928618,-0.36052523833878175,0.24742671204569058,-1.1237015074166816,-0.6242799704061427,0.4771416339740247,-0.3082904999117547,0.10664780457287815,0.07023480780869584,0.14257689677077373,-0.8654397643186622,-1.1876772508125755
-0.1369247445921166,4.768106750517343,-0.2989358850430809,-1.8689978588627347,1.567439604638792,0.6953649965518555,2.1310951573635797,0.04836779033896878,0.44738215582647256,-0.9923963711265904,0.5524481153790456,1.3670654934114028,0.8567846781860458,-0.1665315722168184,-0.03370132639474811,-0.4991181504202118,-0.10006816662299856,1.2681495802489842,-0.22163879922333612
3.609954790889114,-0.3141696758775113,-0.7078978444572761,0.12824561565101075,0.16561075184221655,-0.6062847602490844,-1.289744023989299,0.10440058070544068,-2.318468648760519,-1.4900783670564586,1.2249758806385291,0.8030983473227709,-0.1380020652499207,0.6862442602167282,-0.9223711097899452,0.3463432720173855,1.1195290855160405,0.5230665576309361,1.3977207799979752
1.773005804000393,2.7256757661734947,0.5539821236214696,-1.6399028590160514,-0.8794937901461335,0.06652007815912854,-1.1763490795732165,-0.2837238243236848,-0.9888175858419772,0.4590093483101537,-0.8963980457938651,-0.6060937699346874,-0.17990437955659652,0.8538900252381014,0.07496206210866274,-0.7209152228055741,-1.1443412864117632,0.2076110448017762,0.04408411482504831
-1.2173552243690127,3.197415015489549,0.4194358675512516,0.5710035982584182,0.937560776777187,-1.3708202334819999,1.3757537711197716,-0.23129727873246186,0.43009736102671886,1.1887287404563536,0.5152830323763578,-0.5530842671246049,-0.4898437318788649,0.32266728019057855,-0.020005733114710635,-0.03311017817125133,-0.1595817832747467,-0.29517642617536527,0.06629554540289306
-0.48927485897742434,-2.5642712024258616,-2.163981823111258,0.020912462945065248,-0.546120725775415,-0.7677560067246173,-1.1821829917883684,0.18080265726551906,0.5769896693674431,-0.5951510010103039,-0.9657109882751455,0.8907956544985014,-0.2883857614785603,1.0789371408785144,0.4884160619452802,-0.4291256916903746,-0.11003937847314324,-0.7318562147489758,-0.16504856913544477
-2.4670981988812786,-2.1157736694123774,0.5151348990270199,0.13148579812814185,-0.7980892504816854,0.13645356663132177,1.338355827364779,0.05689262551612505,0.040077991851806126,-0.4469580835259101,-0.18594419752189892,-0.34893844648430533,1.1156883103451976,-0.07831494673544345,-0.49052424449033255,0.28545775990740213,-0.13742138537467932,-0.28004681887204136,-0.11548773170351546
4.661549854565196,-0.4073781219259627,1.0763593614379734,1.2732188155577118,1.3114033099103422,-0.8785533871740107,-0.08219138147763923,0.22586541305472455,-2.04045075489663,-1.4730507517088174,0.9966308165241505,-0.024976944575521156,-0.04829913166007345,0.15145083015929905,0.6838036857011786,0.7692953211948279,-2.0475823688405326,1.7209913018129468,0.08118893152388017
6.618902432542829,-1.0929010097914993,1.7836019717886222,0.7032627084747602,0.6082473632602554,1.1497420432781247,0.8946626764982912,0.2225354708560236,-0.30985065577552995,-1.033557736229407,0.3475333212435184,-0.806052777338636,0.9861046956856568,0.5554582861385229,0.040281736395200544,0.29466024803109764,-0.4686118121570529,0.6220858028765673,0.08036377825235341
-1.3272087044537946,-3.6798540828336015,0.5549266107259295,-1.536923883557836,-0.07348618491717955,-0.2569750345026657,-2.74099222433807,10.10400530495062,-0.04513923754551009,2.1361316747350525,1.3495887179459545,0.8551224810439343,-0.47285487898242073,-0.9376221613480902,0.3787624266757657,-0.40647528497189267,0.6501399865893239,-0.06486387486352652,-0.15732394191136856
1.3756634871160363,-0.4357471761179808,2.2468033108668135,2.1317415165094262,0.3039856491391083,-1.0068830991494158,-2.3482155677798047,-0.06449512755567481,0.29978774371452477,0.6567497458339341,-1.326141974251409,-0.11965202529610774,-0.054327801964658924,1.1610524741584483,0.4165254369811707,0.3928452517768611,-1.1530956397822463,-1.0223555284151353,0.18657902992465628
-2.22440552844765,-1.2162963701806422,1.9337313429503789,-0.23491493434922744,-1.1473106412111387,-0.5831442203213554,2.087969667367755,-0.1669740884213959,-0.2417080131725149,0.14322075323476444,-0.07659118505664445,0.19298824507152318,0.8240830018849636,0.3219545187652751,-0.12040974586526139,-0.10248434691336837,0.0853856282007337,-0.17166616283705843,0.027326990112414518
-3.0257419913824353,-1.5226522119989063,0.04938782173494014,-0.05643157141727013,0.891238928316281,0.14343244723565948,-1.0678996579845588,-0.07752873157361509,-0.8313336345219234,-0.2892295547824476,-0.7055654795891765,0.016579127852800715,0.625633527125246,0.4406218979829348,-0.8975022078776893,0.2347305021304842,0.010554752667307214,-0.0020869025973437017,-0.23095330559853477
-2.8477913414304936,-1.2594299412166203,1.2970692689045693,-1.8358803117598883,0.2420290777863364,-1.1745643386404054,-0.022481166534884255,-0.17517112862272619,1.354777106010429,-0.16981389683192563,1.2353287606164494,0.25068784636826563,-0.8653809358909901,-0.0010381086027725641,-0.16421216710729283,0.08047894027033878,-0.5383972044949927,-0.2415303984453724,-0.08826508610850414
